"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
4.5,32,84,0.150593631440058
4.5,32,86,0.142195660869465
4.5,32,88,0.134732421612297
4.5,32,90,0.128110205057367
4.5,32,92,0.122243251988926
4.5,32,94,0.117053202805201
4.5,32,96,0.112468522539973
4.5,32,98,0.10842392148769
4.5,32,100,0.104859788610382
4.5,32,102,0.101721651603769
4.5,32,104,0.0989596745184206
4.5,32,106,0.0965282011482027
4.5,32,108,0.0943853499788388
4.5,32,110,0.09249266429443
4.5,32,112,0.0908148190299348
4.5,32,114,0.0893193840986955
4.5,32,116,0.0879766421916687
4.5,32,118,0.0867594574273825
4.5,32,120,0.0856431897320505
4.5,32,122,0.0846056484665339
4.5,32,124,0.0836270776247129
4.5,32,126,0.0826901639526046
4.5,32,128,0.0817800586344021
4.5,32,130,0.0808844028191486
4.5,32,132,0.0799933472757061
4.5,32,134,0.079099556909509
4.5,32,136,0.0781981917799851
4.5,32,138,0.0772868576252903
4.5,32,140,0.0763655207031478
4.5,32,142,0.0754363839305518
4.5,32,144,0.0745037237527001
4.5,32,146,0.0735736897613231
4.5,32,148,0.0726540716560661
4.5,32,150,0.0717540405238996
4.5,32,152,0.0708838734205735
4.5,32,154,0.0700546717058945
4.5,32,156,0.0692780843695498
4.5,32,158,0.0685660475880135
4.5,32,160,0.0679305509340119
4.5,32,162,0.0673834390420978
4.5,32,164,0.0669362552104453
4.5,32,166,0.066600130549637
4.5,32,168,0.0663857190899304
4.5,32,170,0.0663031759850272
4.5,32,172,0.0663621728767279
4.5,32,174,0.0665719418783152
4.5,32,176,0.0669413377300331
4.5,32,178,0.0674789066566704
4.5,32,180,0.0681929504192424
4.5,34,0,2.22951090171359
4.5,34,2,2.19892035005676
4.5,34,4,2.16079756788064
4.5,34,6,2.1155542574911
4.5,34,8,2.06369083194106
4.5,34,10,2.00578543861924
4.5,34,12,1.94248127740268
4.5,34,14,1.87447264827431
4.5,34,16,1.80249019917762
4.5,34,18,1.72728585865116
4.5,34,20,1.64961792954904
4.5,34,22,1.57023679129572
4.5,34,24,1.4898716111694
4.5,34,26,1.40921840349648
4.5,34,28,1.32892970343881
4.5,34,30,1.24960604365328
4.5,34,32,1.17178934190123
4.5,34,34,1.0959582298103
4.5,34,36,1.02252528105924
4.5,34,38,0.951836034190969
4.5,34,40,0.884169653182411
4.5,34,42,0.819741029087546
4.5,34,44,0.758704098974507
4.5,34,46,0.701156143703421
4.5,34,48,0.647142822911723
4.5,34,50,0.596663712474144
4.5,34,52,0.549678124939947
4.5,34,54,0.506111015097025
4.5,34,56,0.46585879891253
4.5,34,58,0.42879494277826
4.5,34,60,0.394775209551459
4.5,34,62,0.363642476878488
4.5,34,64,0.335231070555236
4.5,34,66,0.309370580346607
4.5,34,68,0.285889147180548
4.5,34,70,0.264616228637738
4.5,34,72,0.245384864093892
4.5,34,74,0.228033471842739
4.5,34,76,0.212407218282018
4.5,34,78,0.198359004129189
4.5,34,80,0.185750115054334
4.5,34,82,0.174450584505968
4.5,34,84,0.164339315289064
4.5,34,86,0.155304004036469
4.5,34,88,0.147240909458149
4.5,34,90,0.140054501471029
4.5,34,92,0.133657024265361
4.5,34,94,0.127968002256964
4.5,34,96,0.122913713861644
4.5,34,98,0.118426654214774
4.5,34,100,0.114445004410246
4.5,34,102,0.110912121579441
4.5,34,104,0.107776061176008
4.5,34,106,0.104989140159899
4.5,34,108,0.102507547355109
4.5,34,110,0.100291005054357
4.5,34,112,0.0983024839243682
4.5,34,114,0.096507971395742
4.5,34,116,0.0948762919787295
4.5,34,118,0.0933789763193961
4.5,34,120,0.0919901743026093
4.5,34,122,0.0906866061366894
4.5,34,124,0.0894475441512514
4.5,34,126,0.0882548170486436
4.5,34,128,0.0870928276228491
4.5,34,130,0.0859485745536131
4.5,34,132,0.0848116688511013
4.5,34,134,0.0836743359111546
4.5,34,136,0.0825313949699333
4.5,34,138,0.081380209022571
4.5,34,140,0.0802205999672613
4.5,34,142,0.0790547257949465
4.5,34,144,0.0778869189725207
4.5,34,146,0.0767234876396303
4.5,34,148,0.0755724837053621
4.5,34,150,0.0744434442245275
4.5,34,152,0.073347114382982
4.5,34,154,0.0722951618671965
4.5,34,156,0.0712998932009199
4.5,34,158,0.0703739827081248
4.5,34,160,0.0695302240669566
4.5,34,162,0.0687813129767307
4.5,34,164,0.0681396673570843
4.5,34,166,0.0676172888853191
4.5,34,168,0.0672256667573226
4.5,34,170,0.0669757215684277
4.5,34,172,0.0668777844082632
4.5,34,174,0.0669416038954848
4.5,34,176,0.0671763721598675
4.5,34,178,0.0675907598723863
4.5,34,180,0.0681929504192425
4.5,36,0,2.22951090171359
4.5,36,2,2.20253476422603
4.5,36,4,2.167945852295
4.5,36,6,2.126122511726
4.5,36,8,2.07753405716234
4.5,36,10,2.02273035610871
4.5,36,12,1.96232962312254
4.5,36,14,1.89700484706272
4.5,36,16,1.82746931411218
4.5,36,18,1.75446170719543
4.5,36,20,1.67873125827283
4.5,36,22,1.60102340499984
4.5,36,24,1.52206635974197
4.5,36,26,1.44255894023763
4.5,36,28,1.36315994126862
4.5,36,30,1.28447924986808
4.5,36,32,1.20707082725475
4.5,36,34,1.13142760298444
4.5,36,36,1.05797825443059
4.5,36,38,0.987085780654737
4.5,36,40,0.91904772623062
4.5,36,42,0.854097869031879
4.5,36,44,0.792409156951249
4.5,36,46,0.734097661803881
4.5,36,48,0.679227313452975
4.5,36,50,0.62781518215474
4.5,36,52,0.579837090575567
4.5,36,54,0.535233357015429
4.5,36,56,0.493914496152401
4.5,36,58,0.455766731246064
4.5,36,60,0.42065720050915
4.5,36,62,0.388438768817112
4.5,36,64,0.358954382888963
4.5,36,66,0.332040932644871
4.5,36,68,0.307532603017526
4.5,36,70,0.285263718719366
4.5,36,72,0.265071099230462
4.5,36,74,0.246795952645388
4.5,36,76,0.230285345220385
4.5,36,78,0.215393288816175
4.5,36,80,0.201981491321694
4.5,36,82,0.189919815983838
4.5,36,84,0.17908649477282
4.5,36,86,0.169368138875853
4.5,36,88,0.160659586491038
4.5,36,90,0.152863624599651
4.5,36,92,0.145890617588068
4.5,36,94,0.139658071677818
4.5,36,96,0.134090160260137
4.5,36,98,0.129117231530873
4.5,36,100,0.124675316352329
4.5,36,102,0.120705651066963
4.5,36,104,0.117154227062677
4.5,36,106,0.113971376229905
4.5,36,108,0.111111399032438
4.5,36,110,0.108532239705867
4.5,36,112,0.106195211066894
4.5,36,114,0.104064769534896
4.5,36,116,0.102108339212917
4.5,36,118,0.100296182238629
4.5,36,120,0.0986013111000036
4.5,36,122,0.0969994372322423
4.5,36,124,0.0954689490025393
4.5,36,126,0.0939909111892145
4.5,36,128,0.0925490773216306
4.5,36,130,0.0911299058202862
4.5,36,132,0.0897225708131883
4.5,36,134,0.0883189588464707
4.5,36,136,0.0869136434795717
4.5,36,138,0.0855038309608341
4.5,36,140,0.0840892717929587
4.5,36,142,0.0826721349626566
4.5,36,144,0.0812568438361683
4.5,36,146,0.0798498750929262
4.5,36,148,0.0784595244399586
4.5,36,150,0.0770956450605609
4.5,36,152,0.0757693666395491
4.5,36,154,0.0744928042217009
4.5,36,156,0.0732787669725136
4.5,36,158,0.0721404770332189
4.5,36,160,0.0710913080582252
4.5,36,162,0.070144551715026
4.5,36,164,0.0693132184981233
4.5,36,166,0.0686098768022154
4.5,36,168,0.0680465315072495
4.5,36,170,0.0676345405740625
4.5,36,172,0.0673845655730842
4.5,36,174,0.0673065499001159
4.5,36,176,0.0674097168711746
4.5,36,178,0.0677025790793608
4.5,36,180,0.0681929504192427
4.5,38,0,2.22951090171359
4.5,38,2,2.20618211788454
4.5,38,4,2.17516949898102
4.5,38,6,2.13681759433734
4.5,38,8,2.09156397599777
4.5,38,10,2.03992940204181
4.5,38,12,1.98250611136894
4.5,38,14,1.91994465971844
4.5,38,16,1.85293975031071
4.5,38,18,1.7822155344368
4.5,38,20,1.70851085725945
4.5,38,22,1.63256490301176
4.5,38,24,1.5551036538578
4.5,38,26,1.47682752106526
4.5,38,28,1.39840043969066
4.5,38,30,1.3204406429559
4.5,38,32,1.24351325426043
4.5,38,34,1.16812475749199
4.5,38,36,1.09471933369189
4.5,38,38,1.02367698728412
4.5,38,40,0.95531333031439
4.5,38,42,0.889880849962736
4.5,38,44,0.827571453677575
4.5,38,46,0.768520067555793
4.5,38,48,0.712809056342717
4.5,38,50,0.66047323641129
4.5,38,52,0.61150526470124
4.5,38,54,0.565861205042601
4.5,38,56,0.523466096667946
4.5,38,58,0.484219376198813
4.5,38,60,0.44800003228738
4.5,38,62,0.414671399937911
4.5,38,64,0.384085528120761
4.5,38,66,0.356087078704675
4.5,38,68,0.330516736330806
4.5,38,70,0.30721412725513
4.5,38,72,0.286020260244711
4.5,38,74,0.266779514368023
4.5,38,76,0.249341207158547
4.5,38,78,0.233560782448908
4.5,38,80,0.219300660531986
4.5,38,82,0.206430794601252
4.5,38,84,0.194828977055559
4.5,38,86,0.184380937607498
4.5,38,88,0.174980272560085
4.5,38,90,0.166528241421626
4.5,38,92,0.158933463472082
4.5,38,94,0.15211154318477
4.5,38,96,0.14598464970465
4.5,38,98,0.1404810720035
4.5,38,100,0.13553476794815
4.5,38,102,0.131084922371948
4.5,38,104,0.127075526346627
4.5,38,106,0.123454987206013
4.5,38,108,0.120175776455568
4.5,38,110,0.11719412048585
4.5,38,112,0.114469736965092
4.5,38,114,0.1119656178906
4.5,38,116,0.109647858511909
4.5,38,118,0.107485529692286
4.5,38,120,0.105450589752737
4.5,38,122,0.103517830461301
4.5,38,124,0.101664850619182
4.5,38,126,0.0998720496945771
4.5,38,128,0.0981226332124609
4.5,38,130,0.0964026211746715
4.5,38,132,0.0947008507074212
4.5,38,134,0.0930089644516537
4.5,38,136,0.0913213769488291
4.5,38,138,0.089635212432232
4.5,38,140,0.0879502089864015
4.5,38,142,0.0862685859293022
4.5,38,144,0.0845948734170028
4.5,38,146,0.082935705553885
4.5,38,148,0.0812995805745798
4.5,38,150,0.0796965937943177
4.5,38,152,0.0781381508465912
4.5,38,154,0.0766366700958499
4.5,38,156,0.0752052839078223
4.5,38,158,0.0738575485984694
4.5,38,160,0.0726071723311411
4.5,38,162,0.0714677690133449
4.5,38,164,0.0704526444415426
4.5,38,166,0.0695746186917337
4.5,38,168,0.0688458862381926
4.5,38,170,0.0682779127163071
4.5,38,172,0.0678813648533845
4.5,38,174,0.0676660680889661
4.5,38,176,0.0676409849775334
4.5,38,178,0.0678142067445618
4.5,38,180,0.0681929504192428
4.5,40,0,2.22951090171359
4.5,40,2,2.20985803137113
4.5,40,4,2.18245995708557
4.5,40,6,2.14762702318775
4.5,40,8,2.10576444342205
4.5,40,10,2.05736306176606
4.5,40,12,2.00298817180884
4.5,40,14,1.94326679026297
4.5,40,16,1.87887382740143
4.5,40,18,1.81051762307861
4.5,40,20,1.73892532098066
4.5,40,22,1.6648285366349
4.5,40,24,1.58894973847635
4.5,40,26,1.51198970890998
4.5,40,28,1.43461638755132
4.5,40,30,1.35745532585235
4.5,40,32,1.28108190543839
4.5,40,34,1.20601539585738
4.5,40,36,1.1327148548307
4.5,40,38,1.06157680864571
4.5,40,40,0.992934594456171
4.5,40,42,0.927059201562732
4.5,40,44,0.864161416029748
4.5,40,46,0.804395052298529
4.5,40,48,0.747861046169152
4.5,40,50,0.694612184504052
4.5,40,52,0.644658256739061
4.5,40,54,0.597971430022068
4.5,40,56,0.554491671696816
4.5,40,58,0.514132068102618
4.5,40,60,0.476783915595229
4.5,40,62,0.442321486840277
4.5,40,64,0.410606401571243
4.5,40,66,0.381491555195111
4.5,40,68,0.354824580200915
4.5,40,70,0.330450833867081
4.5,40,72,0.308215921088075
4.5,40,74,0.287967773256215
4.5,40,76,0.269558313197295
4.5,40,78,0.252844742435534
4.5,40,80,0.237690490892162
4.5,40,82,0.22396587087834
4.5,40,84,0.211548477312181
4.5,40,86,0.200323374843725
4.5,40,88,0.190183110354183
4.5,40,90,0.181027586410148
4.5,40,92,0.172763827957334
4.5,40,94,0.165305671041413
4.5,40,96,0.158573398808176
4.5,40,98,0.152493346580505
4.5,40,100,0.146997494515411
4.5,40,102,0.142023063257648
4.5,40,104,0.137512125147492
4.5,40,106,0.133411240909262
4.5,40,108,0.129671129330185
4.5,40,110,0.126246375214688
4.5,40,112,0.123095178842809
4.5,40,114,0.120179148251202
4.5,40,116,0.117463133875513
4.5,40,118,0.114915103437246
4.5,40,120,0.112506053431581
4.5,40,122,0.110209952192006
4.5,40,124,0.108003708301959
4.5,40,126,0.105867157131608
4.5,40,128,0.103783057545121
4.5,40,130,0.101737090398173
4.5,40,132,0.0997178503721097
4.5,40,134,0.0977168230060242
4.5,40,136,0.0957283395115592
4.5,40,138,0.0937495030869278
4.5,40,140,0.0917800819597181
4.5,40,142,0.0898223662269116
4.5,40,144,0.087880987639978
4.5,40,146,0.0859627036905103
4.5,40,148,0.0840761495535102
4.5,40,150,0.0822315634938382
4.5,40,152,0.0804404930872001
4.5,40,154,0.0787154909120211
4.5,40,156,0.0770698091188022
4.5,40,158,0.0755171024025268
4.5,40,160,0.074071148362554
4.5,40,162,0.0727455930588543
4.5,40,164,0.0715537278452702
4.5,40,166,0.0705083014139948
4.5,40,168,0.0696213685977348
4.5,40,170,0.0689041750521917
4.5,40,172,0.0683670746960861
4.5,40,174,0.0680194749221034
4.5,40,176,0.0678698032810081
4.5,40,178,0.0679254887036786
4.5,40,180,0.068192950419243
4.5,42,0,2.22951090171359
4.5,42,2,2.21355807188519
4.5,42,4,2.18980852015566
4.5,42,6,2.15853800848082
4.5,42,8,2.12011880566933
4.5,42,10,2.07501106315561
4.5,42,12,2.02375218233348
4.5,42,14,1.96694455376304
4.5,42,16,1.90524209919493
4.5,42,18,1.83933607704068
4.5,42,20,1.76994061991564
4.5,42,22,1.69777845976773
4.5,42,24,1.62356726367198
4.5,42,26,1.54800695443139
4.5,42,28,1.4717683282717
4.5,42,30,1.39548321122331
4.5,42,32,1.31973632050264
4.5,42,34,1.24505892148005
4.5,42,36,1.17192429842846
4.5,42,38,1.10074499139032
4.5,42,40,1.03187169467594
4.5,42,42,0.965593666418831
4.5,42,44,0.902140464174956
4.5,42,46,0.841684798920918
4.5,42,48,0.78434628848189
4.5,42,50,0.730195890367408
4.5,42,52,0.679260801782888
4.5,42,54,0.63152962953941
4.5,42,56,0.58695765291755
4.5,42,58,0.545472026480614
4.5,42,60,0.506976795720627
4.5,42,62,0.471357624789044
4.5,42,64,0.438486161184516
4.5,42,66,0.408223986176736
4.5,42,68,0.380426121240215
4.5,42,70,0.354944079409112
4.5,42,72,0.331628466024658
4.5,42,74,0.310331145802107
4.5,42,76,0.290907002618658
4.5,42,78,0.273215325154394
4.5,42,80,0.257120855817169
4.5,42,82,0.242494542604072
4.5,42,84,0.229214034064754
4.5,42,86,0.217163956695561
4.5,42,88,0.206236012242912
4.5,42,90,0.196328929828295
4.5,42,92,0.18734830478124
4.5,42,94,0.179206352790917
4.5,42,96,0.171821604626482
4.5,42,98,0.165118563353806
4.5,42,100,0.159027342776572
4.5,42,102,0.153483302805382
4.5,42,104,0.148426694635535
4.5,42,106,0.143802325998515
4.5,42,108,0.139559254335641
4.5,42,110,0.135650513508459
4.5,42,112,0.132032877589716
4.5,42,114,0.128666663353329
4.5,42,116,0.125515571289241
4.5,42,118,0.12254656330564
4.5,42,120,0.119729773753147
4.5,42,122,0.117038449031161
4.5,42,124,0.114448909844109
4.5,42,126,0.111940529202481
4.5,42,128,0.109495718553868
4.5,42,130,0.107099914028017
4.5,42,132,0.104741554728989
4.5,42,134,0.102412045339218
4.5,42,136,0.100105696031729
4.5,42,138,0.097819633814153
4.5,42,140,0.0955536809221851
4.5,42,142,0.0933101976837853
4.5,42,144,0.0910938893030617
4.5,42,146,0.0889115781533742
4.5,42,148,0.08677194529132
4.5,42,150,0.0846852468639349
4.5,42,152,0.0826630127369486
4.5,42,154,0.0807177358904476
4.5,42,156,0.0788625618029284
4.5,42,158,0.0771109871056971
4.5,42,160,0.0754765762139818
4.5,42,162,0.0739727034590126
4.5,42,164,0.0726123265408419
4.5,42,166,0.0714077950288363
4.5,42,168,0.0703706953296045
4.5,42,170,0.0695117312199789
4.5,42,172,0.0688406369118582
4.5,42,174,0.0683661178693123
4.5,42,176,0.0680958133964346
4.5,42,178,0.0680362744667996
4.5,42,180,0.0681929504192431
4.5,44,0,2.22951090171359
4.5,44,2,2.21727775867398
4.5,44,4,2.19720633595297
4.5,44,6,2.16953746667171
4.5,44,8,2.1346099177106
4.5,44,10,2.0928523971058
4.5,44,12,2.0447734919833
4.5,44,14,1.99094990104695
4.5,44,16,1.93201337949036
4.5,44,18,1.86863684758191
4.5,44,20,1.80152012613757
4.5,44,22,1.73137575301797
4.5,44,24,1.65891530625118
4.5,44,26,1.58483661402441
4.5,44,28,1.50981217304085
4.5,44,30,1.43447902855863
4.5,44,32,1.35943029599311
4.5,44,34,1.28520842938037
4.5,44,36,1.21230027005086
4.5,44,38,1.141133842797
4.5,44,40,1.07207680920473
4.5,44,42,1.00543644046081
4.5,44,44,0.941460935866303
4.5,44,46,0.880341888759765
4.5,44,48,0.822217688197098
4.5,44,50,0.767177641621279
4.5,44,52,0.715266609550815
4.5,44,54,0.66648995642096
4.5,44,56,0.620818640400422
4.5,44,58,0.578194287546598
4.5,44,60,0.538534120418829
4.5,44,62,0.501735636779684
4.5,44,64,0.467680959041527
4.5,44,66,0.436240798674921
4.5,44,68,0.407278001160649
4.5,44,70,0.380650655759942
4.5,44,72,0.356214770143144
4.5,44,74,0.333826522691714
4.5,44,76,0.313344115162367
4.5,44,78,0.294629255581175
4.5,44,80,0.277548306004869
4.5,44,82,0.261973132478005
4.5,44,84,0.247781695478466
4.5,44,86,0.234858418726207
4.5,44,88,0.223094372756743
4.5,44,90,0.212387307424466
4.5,44,92,0.202641564754632
4.5,44,94,0.193767900516985
4.5,44,96,0.185683239715667
4.5,44,98,0.178310388005801
4.5,44,100,0.171577717946567
4.5,44,102,0.165418846041774
4.5,44,104,0.159772313733831
4.5,44,106,0.154581282917586
4.5,44,108,0.149793254124477
4.5,44,110,0.145359813283961
4.5,44,112,0.141236410883824
4.5,44,114,0.137382175410564
4.5,44,116,0.133759761146797
4.5,44,118,0.130335228733885
4.5,44,120,0.127077955383251
4.5,44,122,0.123960570257971
4.5,44,124,0.120958909376019
4.5,44,126,0.1180519834444
4.5,44,128,0.115221951361136
4.5,44,130,0.112454091761961
4.5,44,132,0.109736764978804
4.5,44,134,0.107061358145993
4.5,44,136,0.104422206950208
4.5,44,138,0.10181648866355
4.5,44,140,0.0992440825925621
4.5,44,142,0.0967073958597756
4.5,44,144,0.0942111544210862
4.5,44,146,0.0917621613008104
4.5,44,148,0.0893690260668586
4.5,44,150,0.0870418714315118
4.5,44,152,0.0847920244101776
4.5,44,154,0.0826317005759177
4.5,44,156,0.0805736905120464
4.5,44,158,0.0786310575267546
4.5,44,160,0.0768168550371416
4.5,44,162,0.075143870791753
4.5,44,164,0.0736244033696398
4.5,44,166,0.0722700743065426
4.5,44,168,0.0710916769288572
4.5,44,170,0.070099060719826
4.5,44,172,0.0693010480004251
4.5,44,174,0.0687053780646648
4.5,44,176,0.0683186728157864
4.5,44,178,0.0681464175054427
4.5,44,180,0.0681929504192431
4.5,46,0,2.22951090171359
4.5,46,2,2.22101256837051
4.5,46,4,2.20464441682742
4.5,46,6,2.18061203562352
4.5,46,8,2.14922016296443
4.5,46,10,2.11086534157524
4.5,46,12,2.06602644908899
4.5,46,14,2.01525345069382
4.5,46,16,1.95915477763688
4.5,46,18,1.8983837721286
4.5,46,20,1.83362465507167
4.5,46,22,1.76557846801871
4.5,46,24,1.69494941621915
4.5,46,26,1.62243199799022
4.5,46,28,1.54869925020447
4.5,46,30,1.47439237424987
4.5,46,32,1.40011193547093
4.5,46,34,1.32641075589844
4.5,46,36,1.25378854879719
4.5,46,38,1.18268827748672
4.5,46,40,1.11349416265257
4.5,46,42,1.04653121386211
4.5,46,44,0.982066123360204
4.5,46,46,0.920309333841999
4.5,46,48,0.861418076519098
4.5,46,50,0.805500170597275
4.5,46,52,0.752618379036081
4.5,46,54,0.702795126649258
4.5,46,56,0.656017403569777
4.5,46,58,0.612241698159664
4.5,46,60,0.571398826984779
4.5,46,62,0.533398554046275
4.5,46,64,0.498133915821294
4.5,46,66,0.465485191813413
4.5,46,68,0.435323481495927
4.5,46,70,0.407513867237354
4.5,46,72,0.381918158737931
4.5,46,74,0.358397227578301
4.5,46,76,0.336812950741814
4.5,46,78,0.317029789593533
4.5,46,80,0.298916036038817
4.5,46,82,0.282344760749786
4.5,46,84,0.267194499770097
4.5,46,86,0.253349715818752
4.5,46,88,0.240701069527286
4.5,46,90,0.229145533947964
4.5,46,92,0.218586383213652
4.5,46,94,0.208933083422579
4.5,46,96,0.200101110832477
4.5,46,98,0.192011719408538
4.5,46,100,0.18459167677281
4.5,46,102,0.177772984712636
4.5,46,104,0.171492597660706
4.5,46,106,0.165692149977351
4.5,46,108,0.160317700450879
4.5,46,110,0.155319500179085
4.5,46,112,0.150651787895755
4.5,46,114,0.146272614851671
4.5,46,116,0.142143699545945
4.5,46,118,0.138230310933136
4.5,46,120,0.134501177215421
4.5,46,122,0.130928415987633
4.5,46,124,0.12748748036494
4.5,46,126,0.124157114824234
4.5,46,128,0.120919313870313
4.5,46,130,0.117759276336032
4.5,46,132,0.114665348175665
4.5,46,134,0.111628947036274
4.5,46,136,0.108644462700129
4.5,46,138,0.105709128668832
4.5,46,140,0.10282286166869
4.5,46,142,0.0999880676327717
4.5,46,144,0.0972094146680486
4.5,46,146,0.0944935755332703
4.5,46,148,0.0918489441058722
4.5,46,150,0.0892853320672923
4.5,46,152,0.086813653451894
4.5,46,154,0.0844456056666546
4.5,46,156,0.0821933560056977
4.5,46,158,0.0800692425028357
4.5,46,160,0.0780854971804942
4.5,46,162,0.0762539984099659
4.5,46,164,0.0745860572921281
4.5,46,166,0.0730922408411814
4.5,46,168,0.0717822324829259
4.5,46,170,0.0706647281592708
4.5,46,172,0.0697473643589373
4.5,46,174,0.0690366728491274
4.5,46,176,0.0685380559057679
4.5,46,178,0.0682557755197498
4.5,46,180,0.0681929504192431
4.5,48,0,2.22951090171359
4.5,48,2,2.22475794047607
4.5,48,4,2.21211365063832
4.5,48,6,2.19174809099275
4.5,48,8,2.16393147521954
4.5,48,10,2.12902748914889
4.5,48,12,2.08748443459909
4.5,48,14,2.03982452826483
4.5,48,16,1.9866317438215
4.5,48,18,1.9285386257868
4.5,48,20,1.8662125234165
4.5,48,22,1.80034169196167
4.5,48,24,1.73162168814623
4.5,48,26,1.66074244897334
4.5,48,28,1.58837639102146
4.5,48,30,1.51516780491922
4.5,48,32,1.44172375066685
4.5,48,34,1.36860658789257
4.5,48,36,1.29632820475088
4.5,48,38,1.22534594328688
4.5,48,40,1.15606016039827
4.5,48,42,1.08881331400788
4.5,48,44,1.02389042495221
4.5,48,46,0.961520736912424
4.5,48,48,0.901880379320972
4.5,48,50,0.845095830875474
4.5,48,52,0.791247982954789
4.5,48,54,0.740376611439785
4.5,48,56,0.692485080605221
4.5,48,58,0.647545122238019
4.5,48,60,0.605501555376198
4.5,48,62,0.566276835614355
4.5,48,64,0.529775346541835
4.5,48,66,0.495887368551421
4.5,48,68,0.464492681201918
4.5,48,70,0.435463773994233
4.5,48,72,0.408668656501082
4.5,48,74,0.383973272137617
4.5,48,76,0.361243530492784
4.5,48,78,0.340346981198731
4.5,48,80,0.321154158024865
4.5,48,82,0.303539625526263
4.5,48,84,0.287382762463354
4.5,48,86,0.272568316656743
4.5,48,88,0.258986765251484
4.5,48,90,0.246534512818094
4.5,48,92,0.235113957559411
4.5,48,94,0.224633453332134
4.5,48,96,0.215007192400221
4.5,48,98,0.20615503094778
4.5,48,100,0.198002276490913
4.5,48,102,0.190479453510573
4.5,48,104,0.183522060926151
4.5,48,106,0.177070332467026
4.5,48,108,0.171069008587144
4.5,48,110,0.165467126307217
4.5,48,112,0.160217831257529
4.5,48,114,0.155278214228563
4.5,48,116,0.150609172717119
4.5,48,118,0.146175296288559
4.5,48,120,0.141944773075313
4.5,48,122,0.137889313419555
4.5,48,124,0.133984085573572
4.5,48,126,0.130207657529406
4.5,48,128,0.126541938497284
4.5,48,130,0.122972113325735
4.5,48,132,0.11948656328442
4.5,48,134,0.116076767131369
4.5,48,136,0.11273717726041
4.5,48,138,0.109465066952258
4.5,48,140,0.106260346289651
4.5,48,142,0.10312534607337
4.5,48,144,0.100064570997792
4.5,48,146,0.0970844252968696
4.5,48,148,0.0941929159249127
4.5,48,150,0.0913993399568276
4.5,48,152,0.0887139641506692
4.5,48,154,0.0861477054001888
4.5,48,156,0.0837118210346271
4.5,48,158,0.081417617555201
4.5,48,160,0.0792761854378628
4.5,48,162,0.0772981661362897
4.5,48,164,0.0754935554938298
4.5,48,166,0.0738715455677245
4.5,48,168,0.0724404045646627
4.5,48,170,0.07120739238095
4.5,48,172,0.0701787073283168
4.5,48,174,0.0693594581807532
4.5,48,176,0.0687536548319045
4.5,48,178,0.0683642106847365
4.5,48,180,0.0681929504192431
4.5,50,0,2.22951090171359
4.5,50,2,2.22850928298066
4.5,50,4,2.219604812209
4.5,50,6,2.20293176382084
4.5,50,8,2.1787253627347
4.5,50,10,2.1473157780737
4.5,50,12,2.10911990052827
4.5,50,14,2.06463121268992
4.5,50,16,2.01440812397228
4.5,50,18,1.9590611853985
4.5,50,20,1.89923962305484
4.5,50,22,1.83561763213468
4.5,50,24,1.76888085717662
4.5,50,26,1.699713450357
4.5,50,28,1.6287860514252
4.5,50,30,1.55674497357707
4.5,50,32,1.4842028130988
4.5,50,34,1.41173063089131
4.5,50,36,1.33985178472478
4.5,50,38,1.26903742558432
4.5,50,40,1.19970361249124
4.5,50,42,1.13220994978412
4.5,50,44,1.06685961036291
4.5,50,46,1.00390057847375
4.5,50,48,0.943527926225597
4.5,50,50,0.885886928609648
4.5,50,52,0.831076821327477
4.5,50,54,0.779155012898499
4.5,50,56,0.730141575806364
4.5,50,58,0.684023859283089
4.5,50,60,0.640761087183934
4.5,50,62,0.60028882685645
4.5,50,64,0.562523237711888
4.5,50,66,0.527365030336314
4.5,50,68,0.494703087631164
4.5,50,70,0.464417718073994
4.5,50,72,0.436383527377131
4.5,50,74,0.410471908419371
4.5,50,76,0.386553160314911
4.5,50,78,0.364498255969011
4.5,50,80,0.344180283646699
4.5,50,82,0.325475592204427
4.5,50,84,0.308264671993101
4.5,50,86,0.29243280433292
4.5,50,88,0.277870512177309
4.5,50,90,0.26447384339586
4.5,50,92,0.25214451625642
4.5,50,94,0.24078995438231
4.5,50,96,0.230323235873902
4.5,50,98,0.220662978551431
4.5,50,100,0.211733180501882
4.5,50,102,0.203463032372353
4.5,50,104,0.195786715196171
4.5,50,106,0.18864319499781
4.5,50,108,0.181976023015684
4.5,50,110,0.175733148116201
4.5,50,112,0.169866745851577
4.5,50,114,0.164333066640541
4.5,50,116,0.159092303730705
4.5,50,118,0.1541084799444
4.5,50,120,0.149349350733254
4.5,50,122,0.144786319794348
4.5,50,124,0.140394362462346
4.5,50,126,0.136151951321172
4.5,50,128,0.132040978010449
4.5,50,130,0.128046665067509
4.5,50,132,0.124157461869305
4.5,50,134,0.120364919331029
4.5,50,136,0.116663538973557
4.5,50,138,0.11305059326215
4.5,50,140,0.109525915692641
4.5,50,142,0.106091660882184
4.5,50,144,0.102752036810259
4.5,50,146,0.099513013233967
4.5,50,148,0.0963820120399255
4.5,50,150,0.0933675867611506
4.5,50,152,0.090479099557482
4.5,50,154,0.0877264045292962
4.5,50,156,0.0851195462350873
4.5,50,158,0.0826684816843822
4.5,50,160,0.0803828328971295
4.5,50,162,0.0782716754289641
